,Unnamed: 0,Id,Dirección,Precio,Precio original,Precio actual,Cambio precio,Número cambios precio,Habitaciones,M2,Descripción,Días en venta,Localidad,Fecha,Mes,Tags
8374,89,/inmueble/109613344/,"Chalet pareado en ajoli, 13, Pilas",220000,,,,,5,142,"fantástica vivienda adosada de 175 m2 en calle ajoli en la localidad de pilas ( sevilla ).en planta baja consta de garaje con puerta automática, patio posterior con piscina, 2 lavaderos, salón comedor, cocina equipada, baño completo y habitación.en planta alta, 3 habitaciones, vestidor, baño completo, y terraza en ha",1,Pilas,2025-11-24,Noviembre,No
8375,90,/inmueble/105611104/,"Piso en Calle Párroco Vicente Moya, 9, Pilas",149000,,,,,2,115,"magnífico piso en zona centro con garaje y trastero. muy luminoso y aireado, con patio de uso exclusivo. totalmente amueblado, con aire acondicionado/calefacción. calentador eléctrico de última generación (bajo consumo). amplio salón con posibilidad de ampliar una habitación más en la vivienda. particular.",1,Pilas,2025-11-24,Noviembre,alquilada
8376,91,/inmueble/106562729/,"Casa de pueblo en Calle Blanca Medina, 3, Pilas",65000,,,,,3,79,se vende vivienda en la zona de la cruz en pilas (sevilla). da a dos calles: blanca medina número 3 y paseo de la independencia número 2. posee 97 metros cuadrados aproximadamente.,1,Pilas,2025-11-24,Noviembre,No
8377,92,/inmueble/28647547/,"Piso en Avenida el Aljarafe, 9, Pilas",94000,,,,,3,120,no,1,Pilas,2025-11-24,Noviembre,alquilada
8378,93,/inmueble/109453511/,"Ático en Plaza Belén, 3, Pilas",160000,,,,,3,135,"fantástico ático en pleno centro de pilas, cerca de todos los servicios esenciales. 3 habitaciones, dos baños, cocina y terraza con fantásticas vistas. dispone de garaje y trastero muy amplio.",1,Pilas,2025-11-24,Noviembre,No
8379,94,/inmueble/89823423/,"Casa o chalet independiente en Calle Pineda, 7, Pilas",100000,,,,,3,250,"casa para reformar en la mejor zona de pilas, junto a la ermita, bancos, ayuntamiento etc. algo negociable.",1,Pilas,2025-11-24,Noviembre,No
8380,95,/inmueble/109613346/,"Chalet pareado en ajoli, 13, Pilas",220000,,,,,5,142,no,1,Pilas,2025-11-24,Noviembre,No
8381,96,/inmueble/107800594/,"Casa de pueblo en Niño Dios de las Carreritas, 3, Pilas",150000,,,,,4,294,casa del año 1900 en el centro de la localidad.,1,Pilas,2025-11-24,Noviembre,No
8382,0,/inmueble/108884569/,"Chalet adosado en Urbanización El Alambique, s/n, Pilas",186900,,,,,4,146,"premiere servicios inmobiliarios presenta en exclusiva esta espectacular casa adosada en la urbanización el alambique, por su gran encanto y su inmejorable construcción.esta casa consta de 3 plantas, con una fachada de 5,63 y de fondo 17,39 m2.en la primera planta tiene construida 76 m2, encontramos un recibidor, u",1,Pilas,2025-11-25,Noviembre,No
8383,1,/inmueble/109954051/,"Piso en Calle Marqués de Santillana, Pilas",80000,,,,,1,51,"credit home real estate ofrece piso en urbanización cerrada en pilas.credit home real estate presenta este acogedor piso totalmente reformado en pilas, ubicado en una urbanización privada con piscina, ideal tanto como vivienda habitual, segunda residencia o inversión.la vivienda cuenta con 50 m² muy bien aprovechad",1,Pilas,2025-11-25,Noviembre,No
8384,2,/inmueble/109935178/,"Chalet adosado en Calle Cardenal Espínola, Pilas",80000,,,,,3,130,"credit home real estate ofrece estupendo adosado en pilas.la vivienda dispone de una planta y está distribuida de la siguiente manera:amplio salón comedor, tres habitaciones, otro espacio usado como segundo salón, cuarto de baño, cocina, lavadero y patio con trastero.rodeada de comercios, bares, farmacias, colegi",1,Pilas,2025-11-25,Noviembre,No
8385,3,/inmueble/107940259/,Casa o chalet independiente en Pilas,315000,,,,,5,241,"gran oportunidad de vivir en un gran chalet rodeado de vegetación, naturaleza, vistas despejadas y tranquilidad!estupendo chalet de una planta en parcela rustica de 2.500m2el chalet se distribuye en una sola planta, muy cómodo y se encuentra muy bien distribuido.un amplio porche de entrada nos abre paso. en su in",1,Pilas,2025-11-25,Noviembre,No
8386,4,/inmueble/105841745/,Casa o chalet independiente en Pilas,260000,,,,,4,285,"precioso chalet independiente de esquina en una de las mejores zonas de pilas, muy cerca de la piscina cubierta.el inmueble dispone de 285m2 construidos totales distribuidos en dos plantas más espectacular sótano y azotea.un bonito patio delantero nos abre paso.al entrar, un amplio hall nos distribuye la planta b",1,Pilas,2025-11-25,Noviembre,No
8387,5,/inmueble/104568551/,Cortijo en Pilas,250000,,,,,4,500,"magnífica finca situada en la carretera pilas -villamanrique, a pie de carretera. justo a la salida del pueblo, junto polígono los ventolinescuenta con 2,5 hectáreas aproximadamente, 2 hectáreas de olivos con aproximadamente 320 olivos, y aproximadamente 3.000 m2 de viñas con más de 2.000 cepas. pozo legalizado.la",1,Pilas,2025-11-25,Noviembre,cortijo
8388,6,/inmueble/106124758/,Casa o chalet independiente en Pilas,174900,,,,,3,165,"amplia casa de pueblo en pilas, muy cerca de la plaza de la constitución, con fachada hacia dos calles.la vivienda dispone de 165 m² construidos distribuidos en dos plantas y se sitúa sobre una parcela de 301 m².esta propiedad es perfecta para aquellos que buscan amplitud y comodidad.la planta baja se distribuye",1,Pilas,2025-11-25,Noviembre,No
8389,7,/inmueble/106139861/,"Chalet adosado en Calle Lope de Vega, Pilas",190000,,,,,3,208,"credit home aljarafe real estate ofrece magnífica casa reformada en pilas.el inmueble cuenta con 208 metros cuadrados construidos, distribuidos en dos plantas de la siguiente manera:en planta baja tiene hall de entrada con acceso a un gran comedor en el cual se encuentran las escaleras a la planta superior. cuenta",1,Pilas,2025-11-25,Noviembre,No
8390,8,/inmueble/109926853/,"Piso en Calle Tartessos, Pilas",75000,,,,,2,62,"credit home real estate ofrece piso en venta en pilas.vivienda de 52 metros cuadrados, ubicada en 1º planta sin ascensor. dispone de salón comedor, dos habitaciones, cocina, cuarto de baño y acceso al solárium.se queda amueblada.le atendemos también por whatsapp.credit home real estate, trabajamos para ofrecer",1,Pilas,2025-11-25,Noviembre,No
8391,9,/inmueble/108785375/,"Chalet adosado en Calle Vicente Aleixandre, Pilas",129000,,,,,4,215,"una casa con historia, con arte… y con espacio para todo menos para excusas.si estás hart@ de ver casas clónicas, con alma de catálogo y cero personalidad… para el scroll aquí mismo. porque esta vivienda adosada no solo tiene metros, tiene carácter. y del bueno. ubicada en una zona tranquila, donde el único ruido",1,Pilas,2025-11-25,Noviembre,No
8392,10,/inmueble/108493712/,"Chalet adosado en Avenida Juan Carlos I, Pilas",90000,,,,,3,140,"credit home real estate le ofrece adosado en pilas.la vivienda tiene una superficie construida según catastro de 140 m2.la casa se encuentra distribuida en dos plantas que se distribuyen de la siguiente manera:planta baja: hall de entrada, salón-comedor, un dormitorio, cocina independiente, cuarto de baño y un ga",1,Pilas,2025-11-25,Noviembre,No
8393,11,/inmueble/108695826/,"Chalet adosado en Calle Blanca Medina, Pilas",63000,,,,,3,83,"credit home real estate le ofrece adosado a reformar en pilas.la vivienda tiene una superficie construida según catastro de 83 m2. cuenta con una sola planta y está distribuida de la siguiente manera:al acceder a la casa tenemos el hall de entrada, dos habitaciones a cada lado del pasillo, salón comedor, cocina ind",1,Pilas,2025-11-25,Noviembre,No
8394,12,/inmueble/106699672/,"Casa o chalet independiente en La dehesa, Pilas",117000,,,,,2,113,"credit home real estate le ofrece venta de chalet rústico en pilas.cuenta con 113 metros cuadrados construidos, de los cuales aproximadamente 65 m2 son de vivienda y el resto destinado a otros usos.casa en planta baja con salón con chimenea y aire acondicionado, cocina americana, dos habitaciones, baño completo con",1,Pilas,2025-11-25,Noviembre,No
8395,13,/inmueble/109172866/,Chalet en Pilas,160000,,,,,4,127,"se vende hermosa casa en pilas, con una excelente ubicación y acabados de primera calidad. esta propiedad cuenta con 4 dormitorios amplios, 2 baños completos, una terraza perfecta para disfrutar del aire libre, y un garaje para un vehículo. con 104.87 m2 útiles y 127 m2 construidos, esta casa a estrenar ofrece un espac",1,Pilas,2025-11-25,Noviembre,No
8396,14,/inmueble/108335032/,Chalet adosado en Pilas,130000,,,,,3,118,"se vende estupenda vivienda ubicada en el municipio de pilas, en una zona privilegiada muy cerca del centro, de un centro comercial y rodeada de plazas, ideal para familias con hijos.la casa se encuentra en muy buenas condiciones y se distribuye de la siguiente manera: 3 dormitorios (uno de ellos en planta baja)",1,Pilas,2025-11-25,Noviembre,No
8397,15,/inmueble/108816128/,"Casa o chalet independiente en Avenida Alcalde Jesús Calderón Moreno, Pilas",80000,,,,,3,119,"¿buscas una casa con encanto, amplitud y buena ubicación?esta casa de pueblo de 87 m² útiles te ofrece la posibilidad de crear el hogar que siempre has soñado. con estancias amplias, techos altos y gran luminosidad, es ideal para reformar a tu gusto y adaptarla a tu estilo de vida.ubicada en una zona tranquila pe",1,Pilas,2025-11-25,Noviembre,No
8398,16,/inmueble/109223227/,"Finca rústica en Camino de la ventura, Pilas",125000,,,,,4,180,"**finca rústica en venta en camino del rocío, pilas - sevilla**descubre esta maravillosa finca rústica ubicadaen el encantador camino del rocío, a pocos minutos de pilas y sevilla. con una amplia parcela de 2.500 metros cuadrados, esta propiedad ofrece un espacio ideal para disfrutar de la tranquilidad del campo.",1,Pilas,2025-11-25,Noviembre,No
8399,17,/inmueble/108669657/,Chalet en Pilas,148000,,,,,3,90,"¡descubre tu nuevo hogar! esta impresionante casa adosada a estrenar es la oportunidad perfecta para disfrutar de la vida en un entorno moderno y cómodo. con una construcción en una sola planta, ofrece un diseño funcional que maximiza el espacio. el amplio salón es ideal para relajarse o recibir a amigos y familiares,",1,Pilas,2025-11-25,Noviembre,No
8400,18,/inmueble/108300441/,Chalet adosado en Pilas,120000,,,,,3,86,"te presentamos esta encantadora vivienda adosada construida en 2005, situada en una zona tranquila del municipio de pilas. con una distribución cómoda y funcional, es ideal como primera residencia. superficie construida: 86 m² parcela total: 91 m²distribución:planta baja:•amplio salón-comedor con gran lumino",1,Pilas,2025-11-25,Noviembre,No
8401,19,/inmueble/108799775/,Casa o chalet independiente en Pilas,170000,,,,,4,202,"se vende una chalet ubicado en la urbanización cantarrana, a solo 1 km de pilas. esta encantadora propiedad cuenta con un porche de entrada que te da la bienvenida a un amplio salón con una acogedora chimenea. la cocina abierta te permite disfrutar de una mayor interacción mientras cocinas. en el lateral de la casa, en",1,Pilas,2025-11-25,Noviembre,No
8402,20,/inmueble/109684595/,Chalet adosado en Pilas,65000,,,,,1,41,"¡oportunidad única de inversión! se vende una encantadora casa de planta baja ubicada en el centro del pueblo, perfecta para reformar y personalizar a tu gusto. la propiedad cuenta con 58 metros construidos, distribuidos en un acogedor salón, un dormitorio espacioso, un baño completo con placa de ducha y una cocina fun",1,Pilas,2025-11-25,Noviembre,No
8403,21,/inmueble/109716542/,"Chalet adosado en CL Andalucia, Pilas",118500,,,,,5,161,"preciosa casa adosada en pilas (sevilla). cuenta con dos plantas. en planta baja tenemos 2 dormitorios, galería, 2 baños (placa ducha), sala de estar, salón principal con chimenea y a/a frío-calor, salón comedor, cocina amueblada con electrodomésticos (vitrocerámica y gas butano sólo para el agua caliente). en la parte",1,Pilas,2025-11-25,Noviembre,No
8404,22,/inmueble/107312839/,Chalet en Pilas,70000,,,,,3,97,"ubicada en el corazón de pilas, en una calle muy céntrica, esta estupenda casa ofrece una oportunidad única para quienes buscan una vivienda con gran potencial. su excelente ubicación permite tener al alcance de la mano colegios, parques, supermercados, bancos y centros médicos, garantizando una vida cómoda y accesible",1,Pilas,2025-11-25,Noviembre,No
8405,23,/inmueble/109496415/,Piso en Pilas,75000,,,,,2,62,"'oportunidad de inversión y como primera vivienda. bonito piso en pilas, es una primera planta sin ascensor, con unas posibilidades únicas. consta de 2 habitaciones, una de matrimonio y la otra tipo junior, un acogedor salón, cocina y baño. te preguntas que tiene de especial? su propio solarium de uso y disfrute privat",1,Pilas,2025-11-25,Noviembre,No
8406,24,/inmueble/109059603/,Chalet adosado en Pilas,42000,,,,,2,70,"atención inversores... ! vivienda ocupada. no se puede visitar - compra al contado - no se puede financiar.vivienda unifamiliar adosada de 70 m², según catastro, a la venta en pilas, sevilla.muy bien comunicado por carretera (a-49 y a-474) y transporte público. junto a paradas de autobús que conectan con las líneas",1,Pilas,2025-11-25,Noviembre,ocupada ilegalmente
8407,25,/inmueble/109952645/,Casa o chalet independiente en Pilas,88000,,,,,4,143,"encantadora casa en pilasengel & völkers presenta esta extraordinaria casa en pilas, una encantadora casa tradicional en el centro del casco urbano, con todos lo servicios aledaños.una casa adosada con 143 metros cuadrados construidos, distribuidos en dos plantas: en la planta baja cuenta con un dormitorio, un baño c",1,Pilas,2025-11-25,Noviembre,No
8408,26,/inmueble/109644040/,"Chalet adosado en Calle Alfarería, 27, Pilas",180000,,,,,3,259,"te presentamos esta espaciosa vivienda situada en una de las zonas más tranquilas y céntricas de pilas, a pocos pasos del ayuntamiento, la plaza belen.la propiedad se levanta sobre una parcela de 417 m² y cuenta con una superficie construida de 259 m², distribuidos en dos plantas con amplias posibilidades de adaptaci",1,Pilas,2025-11-25,Noviembre,No
8409,27,/inmueble/108799799/,"Finca rústica en Callejón de La Dehesa, Pilas",135000,,,,,3,180,"¡increíble finca rústica en venta! esta parcela de 3300 mts2 está totalmente vallada y cuenta con una puerta metálica de acceso para mayor seguridad. ubicada a solo 1,5 kms del casco urbano de pilas, disfrutarás de un fácil acceso durante todo el año. además, tendrás vecinos colindantes con parcelas similares que habit",1,Pilas,2025-11-25,Noviembre,No
8410,28,/inmueble/101284678/,Chalet adosado en Pilas,170000,,,,,3,148,"venta de extraordinaria vivienda en una de las mejores zonas de pilas (aljarafe-sevilla). es una vivienda moderna y con gran diseño. construida con materiales de gran calidad que ha sido reformada por sus actuales dueños, a pesar de ser su construcción de solamente 2006. esta distribuida en dos útiles plantas. al acced",1,Pilas,2025-11-25,Noviembre,No
